"","X","year","schoolcode","Candidates_2013","Passed_2013","Average_Marks_2013","Change_Average_Marks_2013","Band_2013","Rank_2013","Candidates_2014","Passed_2014","Average_Marks_2014","Change_Average_Marks_2014","Band_2014","Rank_2014","Candidates_2012","Passed_2012","Average_Marks_2012","Average_Marks_2011","Change_Average_2012","","Band_2011","Rank_2012","Rank_2011","Candidates_2011","Passed_2011","Schoolname","Identifier","Schoolproject_description","Schoolprojects_Students_Total","Schoolprojects_Boys","Schoolprojects_Girls","Schoolproject_happened","Project_2013","Project_2014","Bonanza_sum","Bonanza_2012","Bonanza_2013","Bonanza_2014","WS1","WS2","WS3","WS4","WS5","WS6","WS7","WS8","WS9","WS10","WS11","WS12","WS13","WS19","WS20","WS21","WS22","WS23","WS24","WS25","WS26","WS27","WS28","WS29","WS30","WS31","WS32","SUM.WORKSHOPS","WS.2010","WS.2011","WS.2012","WS.2013","WS.2014","WS.2015","student_sex_binary","Region","english_grade_numeric","science_grade_numeric","kiswahili_grade_numeric","maarifa_grade_numeric","hisabati_grade_numeric","average_grade_numeric"
"823",823,2013,"P0506019",51,19,94.33,-7.67,7,9239,9,9,154.44,60.11,5,951,16,8,102,132.11,-30.11,7,5,2696,3031,27,21,"KUMUBUGA  ","NGARAKUMUBUGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",1,2,2,2,3,2
"824",824,2013,"P0506020",26,23,135.88,62.66,5,1399,15,13,142,6.12,5,1672,32,6,73.22,112.62,-39.4,8,6,10755,6673,26,19,"KUMUGAMBA  ","NGARAKUMUGAMBA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,2,2,3,3,2
"825",825,2013,"P0506089",57,45,133.96,61.22,5,1533,46,31,109.65,-24.31,6,6525,86,8,72.74,157.61,-84.87,8,4,10925,836,44,41,"KUMUNAZI  ","NGARAKUMUNAZI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",3,2,2,3,3,2
"826",826,2013,"P0506073",42,22,100.52,34.78,7,7355,27,19,108.22,7.7,6,6859,43,2,65.74,107.28,-41.54,8,6,13124,7909,36,25,"KUMUTANA  ","NGARAKUMUTANA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,"Kagera",5,4,5,4,4,4
"827",827,2013,"P0506021",47,23,103.04,-6.4,7,6641,46,32,130.17,27.13,6,2784,48,27,109.44,128.38,-18.94,6,6,1802,3583,37,23,"KUMUYANGE  ","NGARAKUMUYANGE",NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,"Kagera",3,2,3,3,3,3
"828",828,2013,"P0506080",32,15,102.56,29.03,7,6776,31,19,123.97,21.41,6,3619,34,5,73.53,84.14,-10.61,8,7,10624,12783,51,7,"KUMWENDO  ","NGARAKUMWENDO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",4,3,3,3,3,3
"829",829,2013,"P0506092",28,26,178.96,86.25,4,205,25,23,175.28,-3.68,4,408,24,5,92.71,160.08,-67.37,7,4,4522,743,36,32,"KUMWUZUZA  ","NGARAKUMWUZUZA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",1,2,1,1,2,1
"830",830,2013,"P0506022",29,28,159.66,34.93,4,510,27,25,176.96,17.3,4,376,51,40,124.73,163.98,-39.25,6,4,868,602,59,57,"MABAWE  ","NGARAMABAWE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",3,2,2,2,2,2
"831",831,2013,"P0506023",31,30,148.81,11.23,5,808,22,22,204.86,56.05,3,58,38,36,137.58,183.53,-45.95,5,3,553,210,32,32,"MAYENZI  ","NGARAMAYENZI",NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,"Kagera",2,2,1,2,1,2
"832",832,2013,"P0506024",77,35,102.36,11.83,7,6830,26,18,123.69,21.33,6,3647,30,7,90.53,153.97,-63.44,7,5,5050,1013,32,28,"MBUBA  ","NGARAMBUBA",NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,"Kagera",2,2,2,2,1,2
"833",833,2013,"P0506084",26,26,148.23,85.08,5,831,29,26,133.59,-14.64,5,2439,47,1,63.15,136.94,-73.79,8,5,13807,2403,34,32,"MIKORE  ","NGARAMIKORE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,3,2,3,3,2
"834",834,2013,"P0506108",58,58,186.48,83.18,3,135,71,70,149.58,-36.9,5,1197,53,27,103.3,165.02,-61.72,7,4,2511,573,58,58,"MUBINYANGE  ","NGARAMUBINYANGE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,"Kagera",2,2,3,3,3,3
"835",835,2013,"P0506025",31,29,152.23,71.27,5,704,40,38,147.82,-4.41,5,1284,56,11,80.96,170.91,-89.95,7,4,7972,415,11,11,"MUBUHENGE  ","NGARAMUBUHENGE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",2,3,3,2,3,2
"836",836,2013,"P0506096",25,11,103.2,23.25,7,6601,17,9,111.06,7.86,6,6197,39,12,79.95,112.96,-33.01,8,6,8324,6583,28,14,"MUBWILINDE  ","NGARAMUBWILINDE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",4,4,5,5,4,4
"837",837,2013,"P0506026",39,33,143.72,-19.04,5,1001,26,22,142.27,-1.45,5,1655,34,31,162.76,133.13,29.63,4,5,195,2898,54,43,"MUGANZA  ","NGARAMUGANZA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,3,2,3,4,3
"838",838,2013,"P0506027",41,36,150.95,26.92,5,756,46,35,129.85,-21.1,6,2830,39,33,124.03,133.91,-9.88,6,5,893,2779,45,40,"MUGASHA  ","NGARAMUGASHA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,"Kagera",2,2,2,2,2,2
"839",839,2013,"P0506028",16,7,99.56,33.79,7,7635,20,13,120.65,21.09,6,4137,47,4,65.77,195,-129.23,8,3,13118,77,1,1,"MUGIKOMERO  ","NGARAMUGIKOMERO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",4,4,3,5,4,4
"840",840,2013,"P0506029",49,33,121.04,18.3,6,2846,31,25,133.9,12.86,5,2412,39,20,102.74,129.31,-26.57,7,6,2587,3456,65,48,"MUGOMA  ","NGARAMUGOMA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",3,4,3,3,2,3
"841",841,2013,"P0506030",52,51,161.37,72.44,4,478,38,38,153.95,-7.42,5,980,28,7,88.93,160.13,-71.2,7,4,5435,739,30,29,"MUHWEZA  ","NGARAMUHWEZA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",2,2,2,3,3,2
"842",842,2013,"P0506031",24,22,162.04,66.88,4,459,32,14,96.25,-65.79,7,10317,58,26,95.16,168.38,-73.22,7,4,3953,479,40,40,"MUKAGUGO  ","NGARAMUKAGUGO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",3,2,3,1,2,2
"843",843,2013,"P0506032",42,32,146.95,54.71,5,881,34,19,104.29,-42.66,7,7982,41,13,92.24,96.08,-3.84,7,7,4641,10452,66,31,"MUKAREHE  ","NGARAMUKAREHE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",4,5,4,5,4,4
"844",844,2013,"P0506033",32,31,170.69,8.17,4,315,29,27,145.03,-25.66,5,1480,29,27,162.52,162.71,-0.19,4,4,199,640,41,35,"MUKIBOGOYE  ","NGARAMUKIBOGOYE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",2,2,2,2,2,2
"845",845,2013,"P0506034",29,29,171.24,48.51,4,306,28,25,135.93,-35.31,5,2199,37,31,122.73,138.83,-16.1,6,5,941,2191,42,38,"MUKIBUNGERE  ","NGARAMUKIBUNGERE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",2,2,2,2,2,2
"846",846,2013,"P0506104",45,39,166.6,59.71,4,369,45,38,150.51,-16.09,5,1143,44,25,106.89,139.89,-33,6,5,2060,2088,46,39,"MUKIDIDILI  ","NGARAMUKIDIDILI",NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Kagera",1,2,2,1,2,2
"847",847,2013,"P0506035",52,20,94.58,20.53,7,9160,29,22,148,53.42,5,1270,56,10,74.05,130.33,-56.28,8,6,10425,3287,39,32,"MUKIREHE  ","NGARAMUKIREHE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,"Kagera",4,3,3,3,4,3
"848",848,2013,"P0506097",32,17,102.13,-21.24,7,6892,22,11,112.55,10.42,6,5841,57,45,123.37,147.96,-24.59,6,5,911,1379,27,22,"MUKIVUMU  ","NGARAMUKIVUMU",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,3,3,3,4,3
"849",849,2013,"P0506036",32,17,106.84,44.21,6,5686,28,13,100.18,-6.66,7,9170,41,1,62.63,152.5,-89.87,8,5,13932,1098,26,22,"MUKUBU  ","NGARAMUKUBU",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",4,4,3,3,5,4
"850",850,2013,"P0506037",25,22,126.72,63.49,6,2118,18,7,94.06,-32.66,7,10933,30,1,63.23,88.98,-25.75,8,7,13785,11899,41,15,"MUMIRAMIRA  ","NGARAMUMIRAMIRA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",3,3,3,3,4,3
"851",851,2013,"P0506038",34,32,142.41,42.55,5,1056,34,33,152.35,9.94,5,1054,57,30,99.86,121.88,-22.02,7,6,3065,4713,48,40,"MUMITERAMA  ","NGARAMUMITERAMA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,"Kagera",3,3,2,4,2,3
"852",852,2013,"P0506074",22,22,165.41,48.13,4,387,18,15,144.83,-20.58,5,1494,29,19,117.28,146.67,-29.39,6,5,1210,1474,45,42,"MUMUHAMBA  ","NGARAMUMUHAMBA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,2,2,1,2,2
"853",853,2013,"P0506039",34,30,165.03,72.38,4,396,18,14,124,-41.03,6,3605,31,11,92.65,126.27,-33.62,7,6,4538,3922,44,34,"MUNJEBWE  ","NGARAMUNJEBWE",NA,NA,NA,NA,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,"Kagera",4,4,2,2,3,3
"854",854,2013,"P0506040",44,44,204.25,100.95,3,46,54,52,185.43,-18.82,3,221,53,27,103.3,155.33,-52.03,7,5,2511,943,58,57,"MURGWANZA  ","NGARAMURGWANZA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,"Kagera",1,1,1,1,1,1
"855",855,2013,"P0506041",32,6,66.97,-18.33,8,15181,23,9,89.48,22.54,7,12126,23,6,85.3,127.07,-41.77,7,6,6479,3792,15,11,"MURUGUNGA  ","NGARAMURUGUNGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",3,2,2,2,3,3
"856",856,2013,"P0506042",27,20,160.11,100.29,4,494,22,16,137.27,-22.84,5,2070,49,0,59.82,109.36,-49.54,8,6,14487,7415,50,32,"MURUKAGATI  ","NGARAMURUKAGATI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",2,2,2,2,2,2
"857",857,2013,"P0506043",25,23,190.6,26.21,3,108,20,18,194.1,3.5,3,125,28,28,164.39,179.59,-15.2,4,4,177,256,29,29,"MURUKUKUMBO  ","NGARAMURUKUKUMBO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",1,1,1,1,1,1
"858",858,2013,"P0506044",53,39,118.79,40.14,6,3209,40,31,128.3,9.51,6,3006,62,11,78.65,138,-59.35,8,5,8793,2270,23,19,"MURUKULAZO  ","NGARAMURUKULAZO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,"Kagera",2,3,2,2,3,3
"859",859,2013,"P0506045",44,29,112.09,1.16,6,4463,31,29,124.42,12.33,6,3538,30,25,110.93,140.66,-29.73,6,5,1634,2009,50,38,"MURUSAGAMBA  ","NGARAMURUSAGAMBA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,2,3,3,3,2
"860",860,2013,"P0506046",24,18,121.75,46.04,6,2725,25,20,147.08,25.33,5,1343,48,11,75.71,83.09,-7.38,8,7,9862,12950,47,16,"MURUTABO  ","NGARAMURUTABO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",5,4,4,5,3,4
"861",861,2013,"P0506106",32,23,137.59,23.69,5,1294,21,13,113.05,-24.51,6,5725,20,14,113.9,125.53,-11.63,6,6,1405,4038,19,13,"MUSAZA  ","NGARAMUSAZA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,5,4,2,5,4
"862",862,2013,"P0506047",33,14,94.21,30.24,7,9276,15,13,124.53,30.32,6,3521,30,3,63.97,94.36,-30.39,8,7,13600,10808,45,21,"MUYENZI  ","NGARAMUYENZI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,"Kagera",4,3,4,3,4,3
"863",863,2013,"P0506111",19,19,216.58,-3.98,2,14,29,29,221.38,4.8,2,14,16,16,220.56,NA,NA,2,NA,2,NA,NA,NA,"MWANGA  ","NGARAMWANGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",1,1,1,1,1,1
"864",864,2013,"P0506048",44,30,125.57,42.11,6,2255,16,16,173.31,47.74,4,444,52,16,83.46,150.47,-67.01,7,5,7078,1213,45,40,"MWIVUZA  ","NGARAMWIVUZA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",4,3,3,3,3,3
"865",865,2013,"P0506082",61,61,181.74,34.86,3,182,52,50,178.81,-2.93,4,346,64,59,146.88,163.79,-16.91,5,4,378,609,87,85,"NAKATUNGA  ","NGARANAKATUNGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,4,2,2,3,3
"866",866,2013,"P0506107",12,12,157.75,-6.75,4,562,8,8,153.75,-4,5,998,10,10,164.5,175,-10.5,4,4,176,338,14,14,"NAPS    ","NGARANAPS",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",2,3,3,3,2,3
"867",867,2013,"P0506049",52,52,195.69,88.37,3,81,102,100,160.98,-34.71,4,718,81,49,107.32,159.09,-51.77,6,4,2022,777,69,68,"NGARAMJINI  ","NGARANGARAMJINI",NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,"Kagera",1,2,1,2,1,1
"868",868,2013,"P0506098",21,18,125.1,47.53,6,2312,16,13,117.94,-7.16,6,4682,23,4,77.57,144.76,-67.19,8,5,9203,1624,17,15,"NGEZE  ","NGARANGEZE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",3,3,2,3,3,3
"869",869,2013,"P0506050",26,17,127.15,53.19,6,2077,23,16,128.91,1.76,6,2936,53,7,73.96,77.29,-3.33,8,8,10461,13740,91,18,"NGUNDUSI  ","NGARANGUNDUSI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",4,5,5,4,5,4
"870",870,2013,"P0506091",104,55,104.12,16.77,7,6358,98,63,119.88,15.76,6,4290,78,21,87.35,159.56,-72.21,7,4,5846,761,94,92,"NJIAPANDA  ","NGARANJIAPANDA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",1,3,2,3,3,3
"871",871,2013,"P0506051",50,8,62.96,-12.53,8,15423,14,14,176.07,113.11,4,388,47,13,75.49,86.47,-10.98,8,7,9940,12402,45,15,"NTANGA  ","NGARANTANGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,"Kagera",1,3,2,3,3,2
"872",872,2013,"P0506052",39,14,85.59,1.05,7,11916,22,13,107.68,22.09,6,7011,46,17,84.54,97.51,-12.97,7,7,6721,10129,47,25,"NTOBEYE  ","NGARANTOBEYE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",4,5,5,5,5,5
"873",873,2013,"P0506086",22,18,135.18,46.87,5,1450,20,14,115.95,-19.23,6,5116,26,12,88.31,84.74,3.57,7,7,5584,12676,58,18,"NTUKAMAZINA  ","NGARANTUKAMAZINA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,2,2,3,2,2
"874",874,2013,"P0506053",41,40,179.68,32.54,4,197,27,27,197.37,17.69,3,95,51,51,147.14,179.43,-32.29,5,4,373,259,49,48,"NTUNGAMO  ","NGARANTUNGAMO",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",2,2,2,2,3,2
"875",875,2013,"P0506081",18,11,111.56,30.85,6,4587,20,14,105.2,-6.36,7,7692,24,7,80.71,66.92,13.79,7,8,8053,14666,25,2,"NYABIHANGA  ","NGARANYABIHANGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,"Kagera",2,3,3,2,2,2
"876",876,2013,"P0506054",29,21,131.97,37.85,5,1680,29,22,136.93,4.96,5,2100,50,23,94.12,141.34,-47.22,7,5,4185,1953,53,48,"NYABISINDU  ","NGARANYABISINDU",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",2,2,2,2,3,2
"877",877,2013,"P0506099",14,9,134.43,51.48,5,1498,22,17,153.73,19.3,5,1000,22,7,82.95,107,-24.05,7,6,7247,7970,23,14,"NYAKAFANDI  ","NGARANYAKAFANDI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,"Kagera",5,5,4,4,4,4
"878",878,2013,"P0506100",20,17,135.25,29,5,1444,19,19,182.58,47.33,3,267,16,10,106.25,162.38,-56.13,6,4,2123,653,24,23,"NYAKAHANGA  ","NGARANYAKAHANGA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",2,3,2,2,2,2
"879",879,2013,"P0506087",40,20,103.17,24.17,7,6605,19,17,159.95,56.78,4,747,37,9,79,145.6,-66.6,8,5,8660,1552,30,22,"NYAKARIBA  ","NGARANYAKARIBA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,"Kagera",3,2,2,3,2,3
"880",880,2013,"P0506056",38,18,113.47,28.67,6,4185,40,35,157.03,43.56,4,856,61,16,84.8,143.7,-58.9,7,5,6642,1711,33,30,"NYAKIZIBA  ","NGARANYAKIZIBA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,1,"Kagera",1,1,1,1,2,1
"881",881,2013,"P0506055",20,20,158,40.74,4,550,38,10,82.34,-75.66,7,13780,27,16,117.26,148.5,-31.24,6,5,1211,1345,16,14,"NYAMAHWA  ","NGARANYAMAHWA",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,2,2,2,2,2
"882",882,2013,"P0506057",53,53,176.92,87.39,4,233,53,51,194.15,17.23,3,123,72,19,89.53,137.89,-48.36,7,5,5294,2280,76,70,"NYAMIAGA  ","NGARANYAMIAGA",NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,1,"Kagera",3,2,4,3,3,3
"883",883,2013,"P0506083",36,11,84.31,-0.69,7,12249,17,12,124.76,40.45,6,3486,26,9,85,102.17,-17.17,7,7,6560,9081,29,16,"NYANKENDE  ","NGARANYANKENDE",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kagera",5,4,4,4,5,4
"884",884,2013,"P0506090",16,12,155.63,63.75,4,614,21,13,136.19,-19.44,5,2171,17,7,91.88,121.48,-29.6,7,6,4712,4786,31,25,"NYANZARI  ","NGARANYANZARI",NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,"Kagera",2,1,1,2,3,2
